,bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,title_lower,categories,thumbnail,description,published_year,num_pages
1747,15925,The Guardian,Nicholas Sparks,4.15,0446696110,9780446696111,eng,400,148042,4193,4/1/2005,Grand Central Publishing,the guardian,Fiction,http://books.google.com/books/content?id=DyxAPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Julie Barenson's young husband left her two unexpected gifts before he died - a Great Dane puppy named Singer and the promise that he would always be watching over her. Now four years have passed. Still living in the small town of Swansboro, North Carolina, twenty-nine-year-old Julie is emotionally ready to make a commitment to someone again. But who? Should it be Richard Franklin, the handsome, sophisticated engineer who treats her like a queen? Or Mike Harris, the down-to-earth nice guy who was her husband's best friend? Choosing one of them should bring her more happiness than she's had in years. Instead, Julie is soon fighting for her life in a nightmare spawned by a chilling deception and jealousy so poisonous that it has become a murderous desire...",2005.0,400.0
1748,15925,The Guardian,Nicholas Sparks,4.15,0446696110,9780446696111,eng,400,148042,4193,4/1/2005,Grand Central Publishing,the guardian,Fiction,,"An exciting, thought-provoking novel of love as steadfast as an angel's, as deep as God's--a passionate story of mercy and forgiveness as great as heaven itself. How is it that Tabris, a special guardian in God's eyes, has come to commit the one unforgiveable crime for guardian angels? And more alarming to the entire celestial world, why did he get away with it?",1994.0,239.0
1749,12564,Sometimes a Great Notion,Ken Kesey/Charles Bowden,4.17,0143039865,9780143039860,eng,715,577,80,8/29/2006,Penguin Classics,sometimes a great notion,Fiction,http://books.google.com/books/content?id=WToh-xW3cfoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The magnificent second novel from the legendary author of One Flew Over the Cuckoo's Nest Following the astonishing success of his first novel, One Flew Over the Cuckoo's Nest, Ken Kesey wrote what Charles Bowden calls ""one of the few essential books written by an American in the last half century."" This wild-spirited tale tells of a bitter strike that rages through a small lumber town along the Oregon coast. Bucking that strike out of sheer cussedness are the Stampers. Out of the Stamper family's rivalries and betrayals Ken Kesey has crafted a novel with the mythic impact of Greek tragedy.",1964.0,715.0
1750,12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf,3.78,0312277105,9780312277109,eng,132,1349,77,7/10/2001,St. Martin's Griffin,an unfortunate woman,Fiction,http://books.google.com/books/content?id=Fx4k5hJwYrEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Completed prior to the author's 1984 suicide, a last unpublished novel explores what he terms the fragile and mysterious shadowland surrounding death and considers the protagonist's ruminations on another person's suicide. By the author of Trout Fishing in America. Reprint. 35,000 first printing.",2001.0,132.0
1751,12581,On Writing,Eudora Welty/Richard Bausch,4.04,0679642706,9780679642701,eng,106,484,56,9/24/2002,Modern Library,on writing,"Authors, American",http://books.google.com/books/content?id=hk-EPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An autobiographical portrait of Stephen King's home life, his family and his traumatic recent accident. He offers an insight into his world as well as analysis, advice and instruction on writing. Find out what books and films influenced the young writer, his first idea for a story, the true life tale that inspired Carrie. Citing examples of his work and those of his contemporaries such as John Grisham and Raymond Chandler, King gives tips for writers on how to avoid pitfalls and how to use the tools of the trade from building characters to pace and plotting, the importance of dialogue and description - as well as practical advice on presentation and representation. Discover the symbolism, themes and the three deep interests that power all his work.",2001.0,384.0
1752,12581,On Writing,Eudora Welty/Richard Bausch,4.04,0679642706,9780679642701,eng,106,484,56,9/24/2002,Modern Library,on writing,Biography & Autobiography,http://books.google.com/books/content?id=d999Z2KbZJYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author shares his insights into the craft of writing and offers a humorous perspective on his own experience as a writer.,2002.0,320.0
1753,12620,The Chomsky Reader,Noam Chomsky,3.98,1852421177,9781852421175,eng,492,1643,38,6/1/1988,Serpent's Tail,the chomsky reader,Estados Unidos - Relaciones exteriores - 1945-1989,http://books.google.com/books/content?id=pc5zQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"At the centre of pratically every major debate over America?s role in the world, one finds Noam Chomsky?s ideas - sometimes attacked, sometimes studiously ignored, but always a powerful presence. Drawing from his published and unpublished work, The Chomsky Reader reveals the awesome range of this ever-critical mind - from global questions of war and peace to the most intricate questions of human intelligence, IQ and creativity. It reveals the underlying radical coherency of his view of the world - from his enormously influential attacks on America?s role in Vietnam to his perspective on Nicaragua and Central America Today. Chomsky?s challenges to accepted wisdom about Israel and the Palestinians has caused a furore in America, as have his trenchant essays on the real nature of terrorism in our age. No one has dissected more graphically the character of the cold war consensus and the way it benefits the two superpowers, and argued more thoughtfully for a shared elitist ethos in liberalism and communism. No one has exposed more logically America?s acclaimed freedoms as masking irresponsible power and unjustified privilege, or argued quite so insistently that the ?free press? is part of a stultifying conformity that pervades all aspects of American intellectual life.",1987.0,492.0
1754,12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann,3.99,1878825011,9781878825018,eng,111,1679,133,1/1/1992,Odonian Press,what uncle sam really wants,History,http://books.google.com/books/content?id=tbpTP-Q2BsgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The co-author of Manufacturing Consent analyzes the real motivation behind U.S. foreign policy, drawing his commentary from his celebrated speeches. Original.",1992.0,111.0
1755,12649,Confessions,Jean-Jacques Rousseau/Patrick Coleman/Angela Scholar,3.62,0192822756,9780192822758,eng,676,4919,160,5/18/2000,Oxford University Press,confessions,Literary Criticism,http://books.google.com/books/content?id=ZinPjKdL9mEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"When it was first published in 1781, The Confessions scandalised Europe with its emotional honesty and frank treatment of the author's sexual and intellectual development. Since then, it has had a more profound impact on European thought. Rousseau left posterity a model of the reflective life - the solitary, uncompromising individual, the enemy of servitude and habit and the selfish egoist who dedicates his life to a particular ideal. The Confessions recreates the world in which he progressed from incompetent engraver to grand success; his enthusiasm for experience, his love of nature, and his uncompromising character make him an ideal guide to eighteenth-century Europe, and he was the author of some of the most profound work ever written on the relation between the individual and the state.",2000.0,676.0
1756,12651,The Social Contract,Jean-Jacques Rousseau/Maurice Cranston,3.77,0143037498,9780143037491,eng,168,29090,451,5/30/2006,Penguin,the social contract,Philosophy,http://books.google.com/books/content?id=8U7BuQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This volume brings together three of Rousseau's most important political writings--The Social Contract and The First Discourse (Discourse on the Sciences and Arts) and The Second Discourse (Discourse on the Origin and Foundations of Inequality)--and presents essays by major scholars that shed light on these texts.,2004.0,168.0
1757,12664,Iberia,James A. Michener/Robert Vavra,3.71,0449207331,9780449207338,eng,960,2153,152,10/12/1984,Fawcett Crest Books,iberia,Literary Criticism,http://books.google.com/books/content?id=G6CXVQRHZswC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Photographs and the author's personal thoughts and recollections enhance this informal portrait of Spanish life and culture,1968.0,960.0
1758,12665,Centennial,James A. Michener,4.24,0449452697,9780449452691,eng,1086,95,13,7/1/1989,Fawcett Books,centennial,,,""" Michener is America's best writer, and he proves it once again in CENTENNIAL."" THE PITTSBURGH PRESSA stunning panorama of the West, CENTENNIAL is an enthralling celebration of our country, brimming with the glory and the greatness of the American past that only bestselling author James Michener could bring to stunning life. From the Native Americans, the migrating white men and women, the cowboys, and the foreigners, it is a story of trappers, traders, homesteaders, gold seekers, ranchers, and hunters--all caught up in the dramatic events and violent conflicts that shaped the destiny of our legendary West.",1994.0,1086.0
1759,12769,Lady of the Lake,Elizabeth Mayne,3.27,0373289804,9780373289806,eng,304,70,6,7/25/1997,Harlequin Historical,lady of the lake,Fiction,http://books.google.com/books/content?id=QLbuRnE0oc8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1997.0,304.0
1760,12770,A Kiss Before Dying,Ira Levin/Otto Penzler,3.94,0786711647,9780786711642,eng,242,6548,556,4/7/2003,Carroll & Graf Publishers,a kiss before dying,Juvenile Fiction,http://books.google.com/books/content?id=dPseUDC8IY8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Jessica and Elizabeth both try to end and gang activity surrounding the high school.,1996.0,197.0
1761,12770,A Kiss Before Dying,Ira Levin/Otto Penzler,3.94,0786711647,9780786711642,eng,242,6548,556,4/7/2003,Carroll & Graf Publishers,a kiss before dying,Fiction,http://books.google.com/books/content?id=Bihue3zEwx0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Kiss Before Dying not only debuted the talent of best-selling novelist Ira Levin to rave reviews, it also set a new standard in the art of mystery and suspense. Now a modern classic, as gripping in its tautly plotted action as it is penetrating in its exploration of a criminal mind, it tells the shocking tale of a young man who will stop at nothing—not even murder—to get where he wants to go. For he has dreams; plans. He also has charm, good looks, sex appeal, intelligence. And he has a problem. Her name is Dorothy; she loves him, and she’s pregnant. The solution may demand desperate measures. But, then, he looks like the kind of guy who could get away with murder. Compellingly, step by determined step, the novel follows this young man in his execution of one plan he had neither dreamed nor foreseen. Nor does he foresee how inexorably he will be enmeshed in the consequences of his own extreme deed.",2003.0,242.0
1762,12783,The Satanic Verses,Salman Rushdie,3.71,014011890X,9780140118902,eng,560,11,0,9/26/1988,Penguin Books Ltd,the satanic verses,Fiction,http://books.google.com/books/content?id=SPFPCBtIJpMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The explosion of a jetliner over India triggers an Apocalyptic battle that sweeps across the subcontinent. Reprint.,2000.0,561.0
1763,12786,The City of Falling Angels,John Berendt,3.54,0143036939,9780143036937,eng,414,12741,1494,9/26/2006,Penguin Books,the city of falling angels,History,http://books.google.com/books/content?id=MrW5d7MZCgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traces the aftermath of the 1996 Venice opera house fire, an event that devastated Venetian society and was investigated by the author, who through interviews with local figures learned about the region's rich cultural history.",2006.0,414.0
1764,12787,Falling Angel,William Hjortsberg/Ridley Scott/James Crumley,3.92,1933618086,9781933618081,eng,302,2243,220,11/1/2006,Millipede Press,falling angel,Fiction,http://books.google.com/books/content?id=Z4OBPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Raymond Chandler meets The Exorcist. Classic novel in a signed, limited edition.",2006.0,302.0
1765,12807,The Crazed,Ha Jin,3.5,0434010537,9780434010530,eng,336,15,1,10/3/2002,Arrow (A Division of Random House Group),the crazed,Cerebrovascular disease,http://books.google.com/books/content?id=sJ9RPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Een professor krijgt een beroerte, waarna zijn student en aanstaande schoonzoon plichtsgetrouw de verzorging op zich neemt.",2003.0,336.0
1766,12817,Nuns and Soldiers,Iris Murdoch/Karen Armstrong,3.93,0142180092,9780142180099,eng,512,503,34,7/30/2002,Penguin Classics,nuns and soldiers,Fiction,http://books.google.com/books/content?id=87neQhbhpG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The lives of Gertrude Openshaw and Anne Cavidge become entangled with the lives of an interesting array of people, including Count, a lonely Pole; Manfred North, a wealthy banker; and Tim Reade, a penniless painter. Reprint.",2002.0,512.0
1767,12827,Strong Motion,Jonathan Franzen,3.52,184115749X,9781841157498,eng,528,3996,278,6/1/2007,Fourth Estate (GB),strong motion,Boston (Mass.),http://books.google.com/books/content?id=HS-OchrnnuAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The critically acclaimed second novel from the author of 'The Corrections'. 'Strong Motion' is the brilliant, bold second novel from the bestselling and critically acclaimed author of 'The Corrections' and 'Freedom'. Louis Holland arrives in Boston in a spring of strange happenings - earthquakes strike the city, and the first one kills his grandmother. During a bitter feud over the inheritance Louis falls in love with Renée Seitchek, a passionate and brilliant seismologist, whose discoveries about the origin of the earthquakes complicate everything. Potent and vivid, 'Strong Motion' is a complex story of change from the forceful imagination of Jonathan Franzen.",2003.0,528.0
1768,12829,The Twenty-Seventh City,Jonathan Franzen,3.12,0312420145,9780312420147,eng,528,3621,330,9/8/2001,Picador USA,the twenty-seventh city,Fiction,http://books.google.com/books/content?id=puFxDk3dTUEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"S. Jammu, a young, ambitious Indian woman, is sworn in as police chief of St. Louis where the acts of private citizens are monitored and the actions of Martin Probst and his family threaten to destroy her plan. Reprint.",2001.0,528.0
1769,15409,The Twenty-Seventh City,Jonathan Franzen,3.12,1841157481,9781841157481,en-GB,528,125,17,5/1/2003,HarperCollins Publishers,the twenty-seventh city,Fiction,http://books.google.com/books/content?id=puFxDk3dTUEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"S. Jammu, a young, ambitious Indian woman, is sworn in as police chief of St. Louis where the acts of private citizens are monitored and the actions of Martin Probst and his family threaten to destroy her plan. Reprint.",2001.0,528.0
1770,12840,Second Ring of Power,Carlos Castañeda,4.03,0671732471,9780671732479,en-US,328,2779,33,4/1/1991,Washington Square Press,second ring of power,Fiction,http://books.google.com/books/content?id=fPxHEmzBVugC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Transformed by Don Juan from a bent, gray-haired old woman into a sensual sorceress whose mission is to test Castaneda, Dona Soledad turns her mysterious and awesome powers against Castaneda in a struggle that nearly consumes him",1991.0,328.0
1771,12841,The Active Side of Infinity,Carlos Castañeda,4.16,006092960X,9780060929602,eng,288,1952,70,12/22/1999,Harper Perennial,the active side of infinity,"Body, Mind & Spirit",http://books.google.com/books/content?id=e82-B-6eh7gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Ordinarily, events that change our path are impersonal affairs, and yet extremely personal. My teacher, don Juan Matsus, said this is guiding me as his apprentice to collect what I considered to be the memorable events of my life…. Don Juan described the total goal of the shamanistic knowledge that he handled as the preparation for facing the definitive journey: the journey that every human being has to take at the end of his life. He said that what modern man referred to vaguely as life after death was, for those shamans, a concrete region filled to capacity with practical affairs of a different order than the practical affairs of daily life, yet bearing a similar functional practicality. Don Juan considered that to collect the memorable in their lives was, for shamans, the preparation for their entrance into that concrete region, which they called the active side of infinity."" In this book written immediately before his death, anthropologist and shaman Carlos Castaneda gives us his most autobiographical and intimately revealing work ever, the fruit of a lifetime of experience and perhaps the most moving volume in his oeuvre.",1999.0,288.0
1772,12844,Power of Silence,Carlos Castañeda,4.22,067173248X,9780671732486,eng,288,2253,53,6/1/1991,Washington Square Press,power of silence,Fiction,http://books.google.com/books/content?id=yWLDWbieTM4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Carlos recollects more of the teachings of Don Juan, including the true importance and meaning of sorcery and magic, and the illusory nature of all realities",1991.0,288.0
1773,12845,Tales of Power,Carlos Castañeda,4.13,0671732528,9780671732523,en-US,304,4657,89,1/1/1991,Washington Square Press,tales of power,Fiction,http://books.google.com/books/content?id=jiUZLptkQmwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Carlos is taught his last lessons by Don Juan before he and Don Genaro disappear, including the concepts of naugal and tonal, and the ways of the impeccable warrior",1992.0,304.0
1774,12846,Fire from Within,Carlos Castañeda,4.14,0671732501,9780671732509,en-US,304,2554,67,1/1/1991,Washington Square Press,fire from within,"Body, Mind & Spirit",http://books.google.com/books/content?id=yTLsRbts0EQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author depicts his instruction by the sorcerer Don Juan in the mystical religious concepts and practices of the Mexican Indians,1984.0,304.0
1775,12847,The Art of Dreaming,Carlos Castañeda,4.1,1855384272,9781855384279,eng,260,3618,97,2/16/2004,Element,the art of dreaming,Dreams,http://books.google.com/books/content?id=h4BElKY-TjAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Carlos Castaneda Was One Of The Most Influential Spiritual Teachers Of The 20Th Century. In This Stunning New Jacket Edition Of His Bestselling Book, He Takes The Reader On An Amazing Journey Of The Soul Via The Teachings Of The Great Sorcerer Don Juan And Reveals That There Are Worlds Existing Within Our Own That Can Be Visited Through Dreams. The Art Of Dreaming Is An Extraordinary And Exciting Adventure Of The Psyche Unlike Any Other, Which Takes The Reader On An Amazing Journey Of The Soul Via The Teachings Of The Great Sorcerer, Don Juan. Carlos Castaneda Reveals That, Like The Layers Of An Onion, There Are Worlds Existing Within Our Own That Can Be Visited Through Dreams. Using Powerful Ancient Techniques To Alter His State Of Consciousness, Castaneda Travels Into New Worlds And Encounters Remarkable But Dangerous Beings; He Conjoins Energy Bodies With Another Dreamer In Order To Dream And Explore Together, And Thus Acquires New Knowledge And Understanding. Castaneda'S Compelling Writing Enables The Reader To Participate Fully In His Eye-Opening And Thrilling Discoveries And Explorations.",1994.0,260.0
1776,12880,Black Lamb and Grey Falcon,Rebecca West/Christopher Hitchens,4.23,014310490X,9780143104902,eng,1181,1623,228,1/30/2007,Penguin Classics,black lamb and grey falcon,History,http://books.google.com/books/content?id=Lfe0W6fDwCMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Written on the brink of World War II, West's classic examination of the history, people, and politics of Yugoslavia is a magnificent blend of travel journal, cultural commentary, and historical insight.",2007.0,1181.0
1777,12885,Lost in the Funhouse,John Barth,3.7,0385240872,9780385240871,eng,205,5052,305,3/1/1988,Anchor Books,lost in the funhouse,Fiction,http://books.google.com/books/content?id=T3y-OBKPxJsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Fourteen short literary experiments intended for perusal in sequence are set in contemporary society and classical Greece,1988.0,205.0
1778,12912,The Aeneid,Virgil/Robert Fagles/Bernard Knox,3.84,0670038032,9780670038039,eng,486,892,117,11/2/2006,Viking,the aeneid,Literary Criticism,http://books.google.com/books/content?id=3GwIVFFlnDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Virgil's Aeneid, inspired by Homer and inspiration for Dante and Milton, is an immortal poem at the heart of Western life and culture. Virgil took as his hero Aeneas, legendary survivor of the fall of Troy and father of the Roman race, and in telling a story of dispossession and defeat, love and war, he portrayed human life in all its nobility and suffering.",2003.0,290.0
1779,12912,The Aeneid,Virgil/Robert Fagles/Bernard Knox,3.84,0670038032,9780670038039,eng,486,892,117,11/2/2006,Viking,the aeneid,Poetry,http://books.google.com/books/content?id=DZg2yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Virgil's poem about the adventures of Aeneas after the fall of Troy,1992.0,483.0
1780,12914,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679729526,9780679729525,eng,442,87406,1182,6/16/1990,Vintage,the aeneid,Literary Criticism,http://books.google.com/books/content?id=3GwIVFFlnDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Virgil's Aeneid, inspired by Homer and inspiration for Dante and Milton, is an immortal poem at the heart of Western life and culture. Virgil took as his hero Aeneas, legendary survivor of the fall of Troy and father of the Roman race, and in telling a story of dispossession and defeat, love and war, he portrayed human life in all its nobility and suffering.",2003.0,290.0
1781,12914,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679729526,9780679729525,eng,442,87406,1182,6/16/1990,Vintage,the aeneid,Poetry,http://books.google.com/books/content?id=DZg2yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Virgil's poem about the adventures of Aeneas after the fall of Troy,1992.0,483.0
1782,12916,The Aeneid,Virgil/David   West,3.84,0140449329,9780140449327,eng,290,996,96,3/27/2003,Penguin Books Ltd,the aeneid,Literary Criticism,http://books.google.com/books/content?id=3GwIVFFlnDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Virgil's Aeneid, inspired by Homer and inspiration for Dante and Milton, is an immortal poem at the heart of Western life and culture. Virgil took as his hero Aeneas, legendary survivor of the fall of Troy and father of the Roman race, and in telling a story of dispossession and defeat, love and war, he portrayed human life in all its nobility and suffering.",2003.0,290.0
1783,12916,The Aeneid,Virgil/David   West,3.84,0140449329,9780140449327,eng,290,996,96,3/27/2003,Penguin Books Ltd,the aeneid,Poetry,http://books.google.com/books/content?id=DZg2yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Virgil's poem about the adventures of Aeneas after the fall of Troy,1992.0,483.0
1784,32778,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679413359,9780679413356,eng,483,184,21,6/30/1992,Everyman's Library,the aeneid,Literary Criticism,http://books.google.com/books/content?id=3GwIVFFlnDUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Virgil's Aeneid, inspired by Homer and inspiration for Dante and Milton, is an immortal poem at the heart of Western life and culture. Virgil took as his hero Aeneas, legendary survivor of the fall of Troy and father of the Roman race, and in telling a story of dispossession and defeat, love and war, he portrayed human life in all its nobility and suffering.",2003.0,290.0
1785,32778,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679413359,9780679413356,eng,483,184,21,6/30/1992,Everyman's Library,the aeneid,Poetry,http://books.google.com/books/content?id=DZg2yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Virgil's poem about the adventures of Aeneas after the fall of Troy,1992.0,483.0
1786,12918,Aeneid,Virgil/Stanley Lombardo/W. R. Johnson,3.84,0872207315,9780872207318,eng,340,319,27,3/15/2005,Hackett Publishing Company  Inc.,aeneid,Aeneas (Legendary character),http://books.google.com/books/content?id=y4rZxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A classicist best known for his translations of Homer, Sappho, Hesiod, and Callimachus returns to Roman poetry, offering a resonant new Aeneid.",2005.0,340.0
1787,12922,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott,3.18,0486434125,9780486434124,eng,106,237,39,3/19/2004,Dover Publications,the castle of otranto,Fiction,http://books.google.com/books/content?id=juUIspq7CGwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"First published pseudonymously in 1764, The Castle of Otranto purported to be a translation of an Italian story of the time of the crusades. In it Walpole attempted, as he declared in the Preface to the second edition, `to blend the two kinds of romance: the ancient and the modern'. He gives us a series of catastrophes, ghostly interventions, revelations of identity, and exciting contests. Crammed with invention, entertainment, terror, and pathos, the novel was an immediate success and Walpole's own favourite among his numerous works. His friend, the poet Thomas Gray, wrote that he and his family, having read Otranto, were now `afraid to go to bed o'nights'. The novel is here reprinted from a text of 1798, the last that Walpole himself prepared for the press.",1998.0,125.0
1788,12923,The Castle of Otranto,Horace Walpole,3.18,0192834401,9780192834409,eng,125,16370,1211,7/16/1998,Oxford University Press,the castle of otranto,Fiction,http://books.google.com/books/content?id=juUIspq7CGwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"First published pseudonymously in 1764, The Castle of Otranto purported to be a translation of an Italian story of the time of the crusades. In it Walpole attempted, as he declared in the Preface to the second edition, `to blend the two kinds of romance: the ancient and the modern'. He gives us a series of catastrophes, ghostly interventions, revelations of identity, and exciting contests. Crammed with invention, entertainment, terror, and pathos, the novel was an immediate success and Walpole's own favourite among his numerous works. His friend, the poet Thomas Gray, wrote that he and his family, having read Otranto, were now `afraid to go to bed o'nights'. The novel is here reprinted from a text of 1798, the last that Walpole himself prepared for the press.",1998.0,125.0
1789,12931,Gossamer,Lois Lowry,3.9,0618685502,9780618685509,eng,144,13788,1554,4/24/2006,HMH Books for Young Readers,gossamer,Juvenile Fiction,http://books.google.com/books/content?id=4vJZmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While learning to bestow dreams, a young dream giver tries to save an eight-year-old boy from the effects of both his abusive past and the nightmares inflicted on him by the frightening Sinisteeds. 100,000 first printing.",2006.0,144.0
1790,12938,King Lear,William Shakespeare,3.91,074348276X,9780743482769,eng,338,154195,2806,1/1/2004,Simon  Schuster,king lear,Juvenile Nonfiction,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,2002.0,192.0
1791,12938,King Lear,William Shakespeare,3.91,074348276X,9780743482769,eng,338,154195,2806,1/1/2004,Simon  Schuster,king lear,Literary Criticism,http://books.google.com/books/content?id=UDTWyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,320.0
1792,12939,King Lear,William Shakespeare/Roma Gill,3.91,019832054X,9780198320548,eng,192,269,24,12/12/2002,Oxford University Press,king lear,Juvenile Nonfiction,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,2002.0,192.0
1793,12939,King Lear,William Shakespeare/Roma Gill,3.91,019832054X,9780198320548,eng,192,269,24,12/12/2002,Oxford University Press,king lear,Literary Criticism,http://books.google.com/books/content?id=UDTWyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,320.0
1794,12941,King Lear,William Shakespeare/R.A. Foakes,3.91,1903436591,9781903436592,eng,455,1796,98,5/9/1997,Bloomsbury Arden Shakespeare,king lear,Juvenile Nonfiction,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,2002.0,192.0
1795,12941,King Lear,William Shakespeare/R.A. Foakes,3.91,1903436591,9781903436592,eng,455,1796,98,5/9/1997,Bloomsbury Arden Shakespeare,king lear,Literary Criticism,http://books.google.com/books/content?id=UDTWyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,320.0
1796,12944,King Lear,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.91,0743484959,9780743484954,eng,384,215,11,8/1/2005,Simon  Schuster,king lear,Juvenile Nonfiction,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,2002.0,192.0
1797,12944,King Lear,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.91,0743484959,9780743484954,eng,384,215,11,8/1/2005,Simon  Schuster,king lear,Literary Criticism,http://books.google.com/books/content?id=UDTWyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,320.0
1798,18546,King Lear,William Shakespeare/Stanley Wells,3.91,0192839926,9780192839923,eng,336,233,15,4/12/2001,Oxford University Press  USA,king lear,Juvenile Nonfiction,http://books.google.com/books/content?id=Pye7uOhQXwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents Shakespeare's tragedy about King Lear and his attempts to divide his kingdom between his three daughters.,2002.0,192.0
1799,18546,King Lear,William Shakespeare/Stanley Wells,3.91,0192839926,9780192839923,eng,336,233,15,4/12/2001,Oxford University Press  USA,king lear,Literary Criticism,http://books.google.com/books/content?id=UDTWyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,320.0
1800,12950,The Turn of the Screw and The Aspern Papers,Henry James/Anthony Curtis,3.79,0141439904,9780141439907,eng,272,6769,270,6/26/2003,Penguin Books,the turn of the screw and the aspern papers,Fiction,http://books.google.com/books/content?id=L3gTbMLsoKcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A literary historian develops a scheme to gain possession of love letters written by an American poet, and a governess tries to protect the two young children in her care from the ghosts she believes are haunting them.",2003.0,272.0
